area,bedrooms,datetime,geotag,has_image,has_map,id,name,price,repost_of,url,where
,2,2019-03-29 23:03,"(43.7081, -79.4479)",TRUE,TRUE,6853764857,BRAND NEW NEVER LIVED IN BEFORE PARKING/LOCKER INCLUDED OVER 700SQFT!,"$2,225",,https://toronto.craigslist.org/tor/apa/d/north-york-brand-new-never-lived-in/6853764857.html,1110 Briar Hill Ave
,1,2019-03-29 23:00,"(43.706133, -79.39211)",TRUE,TRUE,6853763537,BRAND NEW NEVER LIVED IN BEFORE LOCKER INCLUDED + DEN!,"$2,150",,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-never-lived-in-before/6853763537.html,125 Redpath Ave
530ft2,1,2019-03-29 22:58,"(43.640998, -79.41653)",TRUE,TRUE,6853762997,"Modern suite 1 bedroom plus den, 1 bathroom condominium","$1,100",,https://toronto.craigslist.org/tor/apa/d/west-toronto-modern-suite-1-bedroom/6853762997.html,Toronto
,1,2019-03-29 22:58,"(43.639938, -79.395615)",TRUE,TRUE,6845612869,1 Bed+1 Study Unit w/ Large Master Bedrm - Located Downtown With Ttc,"$2,200",,https://toronto.craigslist.org/tor/apa/d/toronto-1-bed1-study-unit-large-master/6845612869.html,10 Capreol Crt
,2,2019-03-29 22:58,"(43.696464, -79.293327)",TRUE,TRUE,6845612742,Updated 2 Bedrm Condo Close To Subway & All Amenities - Crescent Town,"$1,950",,https://toronto.craigslist.org/tor/apa/d/east-york-updated-2-bedrm-condo-close/6845612742.html,3 Massey Sq
,1,2019-03-29 22:55,"(43.665906, -79.385854)",TRUE,TRUE,6853761638,mins to yorkville locker included fully furnished!,"$2,300",,https://toronto.craigslist.org/tor/apa/d/toronto-mins-to-yorkville-locker/6853761638.html,37 Grosvenor St
600ft2,1,2019-03-29 22:52,"(43.66217, -79.367973)",TRUE,TRUE,6853760449,TOP FLOOR OF A HOUSE with HUGE DECK - May 1st - $1990 Inclusive,"$1,990",6845666485,https://toronto.craigslist.org/tor/apa/d/toronto-top-floor-of-house-with-huge/6853760449.html,Ryerson/Cabbagetown
,1,2019-03-29 22:51,"(43.641544, -79.383785)",TRUE,TRUE,6853760047,ENTERTAINMENT DISTRICT + DEN FUNCTIONAL GREAT LAYOUT!,"$2,100",,https://toronto.craigslist.org/tor/apa/d/toronto-entertainment-district-den/6853760047.html,19 Grand Trunk Cres
600ft2,1,2019-03-29 22:44,"(43.649167, -79.377989)",TRUE,TRUE,6837183306,Bargain Price Downtown Furnished Executive Studio suite,"$2,070",6452812310,https://toronto.craigslist.org/tor/apa/d/toronto-bargain-price-downtown/6837183306.html,1 King Street West
1200ft2,2,2019-03-29 22:35,"(43.760184, -79.457)",TRUE,TRUE,6853753425,Lower apartment for rental,"$1,600",,https://toronto.craigslist.org/tor/apa/d/north-york-lower-apartment-for-rental/6853753425.html,Sheppard/Willington
600ft2,1,2019-03-29 22:34,"(43.649167, -79.377989)",TRUE,TRUE,6837183062,Bargain Price Downtown Furnished Executive Studio suite,"$2,075",6452812310,https://toronto.craigslist.org/tor/apa/d/toronto-bargain-price-downtown/6837183062.html,1 King Street West
,2,2019-03-29 22:32,"(43.657828, -79.414909)",TRUE,TRUE,6846772502,"Sunny Charming Little Italy Gem! Beautiful Open Concept Reno,Pk Spcs:2","$3,750",,https://toronto.craigslist.org/tor/apa/d/toronto-sunny-charming-little-italy-gem/6846772502.html,College / Clinton
,3,2019-03-29 22:32,"(43.708415, -79.402125)",TRUE,TRUE,6846845832,"Spacious T/H,  Large Living/Dining Rooms, Large Yard & 2nd Floor Deck","$2,800",,https://toronto.craigslist.org/tor/apa/d/toronto-spacious-h-large-living-dining/6846845832.html,Yonge/Eglinton
,2,2019-03-29 22:31,"(43.778858, -79.415328)",TRUE,TRUE,6846801993,"Luxurious Minto Quantum!  Bright,  Spacious, Open Concept, Great Views","$2,890",,https://toronto.craigslist.org/tor/apa/d/thornhill-luxurious-minto-quantum/6846801993.html,Yonge/Eglinton
,3,2019-03-29 22:31,"(43.660171, -79.334442)",TRUE,TRUE,6846921173,"Leslieville! Beautifully Reno'd, Open Concept W/Gourmet Kit.,Pk Spcs 2","$3,650",,https://toronto.craigslist.org/tor/apa/d/toronto-leslieville-beautifully-renod/6846921173.html,Queen / Pape
,3,2019-03-29 22:31,"(43.661184, -79.334886)",TRUE,TRUE,6851935793,"Prime Leslieville! Reno'd Top To Bottom, 10 Feet Ceilings,  Prk Spcs:2","$4,200",,https://toronto.craigslist.org/tor/apa/d/toronto-prime-leslieville-renod-top-to/6851935793.html,Queen St E / Carlaw
,1,2019-03-29 22:21,"(43.780081, -79.418726)",TRUE,TRUE,6853747521,"YONGE & FINCH-Luxury Residence-1BR+Den,Parking,Locker,Balcony included","$2,450",,https://toronto.craigslist.org/tor/apa/d/north-york-yonge-finch-luxury-residence/6853747521.html,Yonge & Finch @ SUBWAY
,2,2019-03-29 22:21,"(43.670623, -79.319478)",TRUE,TRUE,6845094610,Open Concept Main Fl 2 Bedroom Suite In Leslieville w/ Parking,"$2,150",,https://toronto.craigslist.org/tor/apa/d/toronto-open-concept-main-fl-2-bedroom/6845094610.html,141 Rhodes Ave A
,2,2019-03-29 22:11,"(43.636532, -79.439223)",TRUE,TRUE,6850102963,$1200 / 2br - 2 Bedrooms Basement Apt at 1492 King St W.,"$1,200",5008151049,https://toronto.craigslist.org/tor/apa/d/br-2-bedrooms-basement-apt-at-1492-king/6850102963.html,1492 King St W.
,3,2019-03-29 22:11,"(43.679765, -79.425795)",TRUE,TRUE,6848313500,Wychwood Toronto Renovated Hillcrest Family 3 Bedroom Home + Basement,"$4,750",,https://toronto.craigslist.org/tor/apa/d/toronto-wychwood-toronto-renovated/6848313500.html,75 Benson Ave
950ft2,2,2019-03-29 22:09,"(43.656273, -79.383976)",TRUE,TRUE,6853738492,SPACIOUS 950+ SQ FT 1 BED+DEN (OR 2ND BED) 1.5 BATH W/D IN UNIT,"$2,700",,https://toronto.craigslist.org/tor/apa/d/toronto-spacious-950-sq-ft-1-bedden-or/6853738492.html,Bay St
,1,2019-03-29 22:05,"(43.6555, -79.3626)",TRUE,TRUE,6853740253,CHARMING ONE BEDROOM SUITE @ DUNDAS/SUMACH !!,"$1,680",,https://toronto.craigslist.org/tor/apa/d/toronto-charming-one-bedroom-suite/6853740253.html,"170 Sumach Street,"
,1,2019-03-29 22:05,"(43.640813, -79.397937)",TRUE,TRUE,6853740242,1 BEDROOM + DEN CITYPLACE CONDO AVAILABLE,"$1,700",,https://toronto.craigslist.org/tor/apa/d/toronto-1-bedroom-den-cityplace-condo/6853740242.html,25 Telegram Mews
,1,2019-03-29 22:05,"(43.731559, -79.256859)",TRUE,TRUE,6853740210,Lovely Apartment on the Danforth,$999,,https://toronto.craigslist.org/tor/apa/d/scarborough-lovely-apartment-on-the/6853740210.html,1276 Danforth Ave
,1,2019-03-29 22:05,"(43.773394, -79.362035)",TRUE,TRUE,6853740182,Leslie/Sheppard One Bdrm Rental,$850,,https://toronto.craigslist.org/tor/apa/d/north-york-leslie-sheppard-one-bdrm/6853740182.html,6 Laurie Shepway
580ft2,1,2019-03-29 22:01,"(43.7706, -79.413161)",TRUE,TRUE,6848163061,"Brand New 1+den,Luxury Condo at the Center of North York","$2,100",6835401486,https://toronto.craigslist.org/tor/apa/d/north-york-brand-new-1denluxury-condo/6848163061.html,Yonge/Sheppard
,3,2019-03-29 22:01,"(43.657178, -79.366499)",TRUE,TRUE,6843765707,3 Bedroom (Cabbagetown) - ALL INCLUSIVE,"$2,895",,https://toronto.craigslist.org/tor/apa/d/toronto-3-bedroom-cabbagetown-all/6843765707.html,261 Berkeley Street
1300ft2,2,2019-03-29 21:52,"(43.639108, -79.379087)",TRUE,TRUE,6853733945,"Harbour Side Premium Residence near York/Queens Quay, All Inclusive","$5,000",,https://toronto.craigslist.org/tor/apa/d/toronto-harbour-side-premium-residence/6853733945.html,99 Harbour Sq Toronto Unit 2512
950ft2,1,2019-03-29 21:47,"(43.65067, -79.387447)",TRUE,TRUE,6853731626,Downtown Penthouse in Boutique Building near Richmond/University,"$4,600",,https://toronto.craigslist.org/tor/apa/d/toronto-downtown-penthouse-in-boutique/6853731626.html,168 Simcoe St Toronto Unit Ph1
,3,2019-03-29 21:37,"(43.750676, -79.195207)",TRUE,TRUE,6844452867,"3+1 Detached In Guildwood, Bsmt, Hardwood Fl, Parking for 6 Cars","$2,700",,https://toronto.craigslist.org/tor/apa/d/scarborough-31-detached-in-guildwood/6844452867.html,20 Somerdale Sq
,2,2019-03-29 21:36,"(43.641638, -79.380944)",TRUE,TRUE,6853723701,2 BDRM Lakeview Furnish Downtown Toronto Yonge Bay York Union Stn,"$2,769",,https://toronto.craigslist.org/tor/apa/d/toronto-2-bdrm-lakeview-furnish/6853723701.html,
1500ft2,2,2019-03-29 21:35,"(43.645885, -79.383762)",TRUE,TRUE,6853726032,Spacious Luxury Condo in the Heart of Downtown Parking and Locker Incl,"$4,000",,https://toronto.craigslist.org/tor/apa/d/toronto-spacious-luxury-condo-in-the/6853726032.html,33 University Ave Toronto Unit 2507
1500ft2,2,2019-03-29 21:30,"(43.637754, -79.390891)",TRUE,TRUE,6853723783,"Harbourfront Condo with Generous Principal Rooms, Lakeview","$3,600",,https://toronto.craigslist.org/tor/apa/d/toronto-harbourfront-condo-with/6853723783.html,401 Queens Quay W Toronto Unit 301
,1,2019-03-29 21:06,"(43.702701, -79.505328)",TRUE,TRUE,6853711233,Apartment for rent,"$1,050",,https://toronto.craigslist.org/tor/apa/d/york-apartment-for-rent/6853711233.html,Toronto
650ft2,1,2019-03-29 21:05,"(43.628947, -79.39442)",TRUE,TRUE,6853701849,Immaculate 1 Bedroom Unit With Luxury Finishes,"$2,300",,https://toronto.craigslist.org/tor/apa/d/toronto-immaculate-1-bedroom-unit-with/6853701849.html,8 Mercer St
,4,2019-03-29 20:59,"(43.680392, -79.349066)",TRUE,TRUE,6842379723,4 Bedroom Detached In Coveted Riverdale - Steps To Danforth Ave,"$3,600",,https://toronto.craigslist.org/tor/apa/d/toronto-4-bedroom-detached-in-coveted/6842379723.html,79 Ferrier Ave
,2,2019-03-29 20:58,"(43.648, -79.4177)",TRUE,TRUE,6849786394,2 Bedroom Condo In Excellent Location Of Queen West Village,"$2,400",,https://toronto.craigslist.org/tor/apa/d/west-toronto-2-bedroom-condo-in/6849786394.html,36 Lisgar St
,1,2019-03-29 20:58,"(43.760259, -79.407828)",TRUE,TRUE,6845613271,"Yonge/Sheppard 1 Bed+1 Bath+1 Parking+1 Locker, Steps to Subway","$1,900",,https://toronto.craigslist.org/tor/apa/d/north-york-yonge-sheppard-1-bed1-bath1/6845613271.html,17 Anndale Dr
,1,2019-03-29 20:58,"(43.652958, -79.388443)",TRUE,TRUE,6845637804,"Luxury 1 Bedroom+Den Downtown Toronto, Steps To 2 Subway, UFT","$2,350",,https://toronto.craigslist.org/tor/apa/d/toronto-luxury-1-bedroomden-downtown/6845637804.html,210 Simcoe St
4250ft2,4,2019-03-29 20:53,"(43.729783, -79.429303)",TRUE,TRUE,6853703472,Luxury Living in This Spacious Bedford Park Designer Estate,"$11,900",,https://toronto.craigslist.org/tor/apa/d/north-york-luxury-living-in-this/6853703472.html,2 Dinan St Toronto
,3,2019-03-29 20:51,"(43.67266, -79.32127)",TRUE,TRUE,6840111700,"3 Beds Bungalow-Raised In Quiet Craven Rd,Wooden Floor, Street Parking","$2,700",,https://toronto.craigslist.org/tor/apa/d/toronto-3-beds-bungalow-raised-in-quiet/6840111700.html,599 Craven Rd
,3,2019-03-29 20:49,"(43.655639, -79.514975)",TRUE,TRUE,6853701273,"Life near Bloor and South Kingsway in Updated House with Parking, Yard","$4,500",,https://toronto.craigslist.org/tor/apa/d/etobicoke-life-near-bloor-and-south/6853701273.html,1058 Royal York Rd Toronto
,3,2019-03-29 20:44,"(43.69136, -79.288462)",TRUE,TRUE,6853698362,Updated House in Danforth Village Main Floor Unit Parking Included,"$3,450",,https://toronto.craigslist.org/tor/apa/d/east-york-updated-house-in-danforth/6853698362.html,3 Sutherland Ave Toronto Unit Main
,1,2019-03-29 20:42,"(43.6404, -79.3995)",TRUE,TRUE,6846657103,"Jr 1 Bedrm Suite Located In The Financial Dist, Separated Bedrm Nook","$1,875",,https://toronto.craigslist.org/tor/apa/d/toronto-jr-1-bedrm-suite-located-in-the/6846657103.html,21 Nelson St
,2,2019-03-29 20:41,"(43.662423, -79.411441)",TRUE,TRUE,6843257112,FURNISHED 2 Bedroom & Sunroom Apt - Palmerston-Little Italy - UFT,"$4,600",,https://toronto.craigslist.org/tor/apa/d/toronto-furnished-2-bedroom-sunroom-apt/6843257112.html,506 Markham St 2nd Flr
,3,2019-03-29 20:41,"(43.764363, -79.411312)",TRUE,TRUE,6848410104,Platinum Condo In North York Centre 1013SF S/W Corner Unit 3 Bedrm Apt,"$3,250",,https://toronto.craigslist.org/tor/apa/d/north-york-platinum-condo-in-north-york/6848410104.html,18 Spring Garden Ave
,1,2019-03-29 20:41,"(43.639635, -79.41259)",TRUE,TRUE,6845081480,"Liberty Village 1 BED X 1 BATH Condo w/ 2 Balconies, SS Appliances","$2,200",,https://toronto.craigslist.org/tor/apa/d/toronto-liberty-village-1-bed-1-bath/6845081480.html,51 East Liberty St
,1,2019-03-29 20:41,"(43.643554, -79.399587)",TRUE,TRUE,6848407697,"1+1 Loft Style Condo, SS Appliances, Parking/Locker Inc, Hardwood Fl","$3,400",,https://toronto.craigslist.org/tor/apa/d/toronto-11-loft-style-condo-ss/6848407697.html,75 Portland St
,2,2019-03-29 20:34,"(43.67404, -79.303839)",TRUE,TRUE,6853692091,Upper Unit in a Charming and Renovated Beaches House,"$3,150",,https://toronto.craigslist.org/tor/apa/d/toronto-upper-unit-in-charming-and/6853692091.html,327 Kenilworth Ave Toronto Unit Upper
,1,2019-03-29 20:27,"(43.645367, -79.420536)",TRUE,TRUE,6853670492,MONTHLY ❤ Charming Furnished Studio Apt with Backyard ✔Queen/Ossington,"$1,700",6850690471,https://toronto.craigslist.org/tor/apa/d/west-toronto-monthly-charming-furnished/6853670492.html,Queen/Ossington
775ft2,1,2019-03-29 20:07,"(43.66774, -79.429312)",TRUE,TRUE,6853675394,**  DOWNTOWN TORONTO**,"$1,960",,https://toronto.craigslist.org/tor/apa/d/toronto-downtown-toronto/6853675394.html,BLOOR & OSSINGTON
1300ft2,3,2019-03-29 19:50,"(43.652612, -79.407356)",TRUE,TRUE,6853663989,"RENOVATED - Large, bright Queen West / Trinity Bellwoods Apt.","$4,100",6814737257,https://toronto.craigslist.org/tor/apa/d/toronto-renovated-large-bright-queen/6853663989.html,167 Markham St
1000ft2,3,2019-03-29 19:49,"(43.652565, -79.407291)",TRUE,TRUE,6853663726,"RENOVATED - Large, bright 3-bdrm Apt. Queen West / Trinity Bellwoods","$3,850",6814754072,https://toronto.craigslist.org/tor/apa/d/toronto-renovated-large-bright-3-bdrm/6853663726.html,167 Markham St
1000ft2,3,2019-03-29 19:49,"(43.652565, -79.407291)",TRUE,TRUE,6853663412,"RENOVATED - Large, bright 3-bdrm Apt. Queen West / Trinity Bellwoods","$3,850",6814754072,https://toronto.craigslist.org/tor/apa/d/toronto-renovated-large-bright-3-bdrm/6853663412.html,167 Markham St
650ft2,2,2019-03-29 19:48,"(43.664436, -79.387187)",TRUE,TRUE,6853662694,Charming Bay Street Apartment Space!,"$2,650",,https://toronto.craigslist.org/tor/apa/d/toronto-charming-bay-street-apartment/6853662694.html,955 bay st
,,2019-03-29 19:47,"(43.657952, -79.387383)",TRUE,TRUE,6853648914,1 Bed + Den - 770 Bay St Toronto,"$1,500",6737026000,https://toronto.craigslist.org/tor/apa/d/toronto-1-bed-den-bay-st-toronto/6853648914.html,"770 Bay St, Toronto"
,,2019-03-29 19:45,"(43.660618, -79.360851)",FALSE,TRUE,6853644321,1+1bed in downtown east end with parking one park place condo,"$1,300",6737026632,https://toronto.craigslist.org/tor/apa/d/toronto-11bed-in-downtown-east-end-with/6853644321.html,55 Regent Park Blvd
650ft2,1,2019-03-29 19:40,"(43.646031, -79.398069)",TRUE,TRUE,6853657547,Charming Waterfront Communities Apartment Space!,"$2,500",,https://toronto.craigslist.org/tor/apa/d/toronto-charming-waterfront-communities/6853657547.html,23 Brant St
,,2019-03-29 19:39,"(43.657952, -79.387383)",FALSE,TRUE,6853644458,1 Bed + Den - 770 Bay St Toronto,"$1,500",6737026000,https://toronto.craigslist.org/tor/apa/d/toronto-1-bed-den-bay-st-toronto/6853644458.html,"770 Bay St, Toronto"
,,2019-03-29 19:39,"(43.6827, -79.373)",FALSE,TRUE,6853644340,PERFECTLY RENOVATE ONE BEDROOM APARTMENT,"$1,300",6737027193,https://toronto.craigslist.org/tor/apa/d/toronto-perfectly-renovate-one-bedroom/6853644340.html,1 Bloor St E Toronto
1700ft2,2,2019-03-29 19:34,"(43.688067, -79.268627)",TRUE,TRUE,6853652976,3 Level 2 Bedroom 3 Bathroom Home with Large Patio,"$3,095",6454757103,https://toronto.craigslist.org/tor/apa/d/scarborough-3-level-2-bedroom-3/6853652976.html,Scarborough
,,2019-03-29 19:33,"(43.6827, -79.373)",TRUE,TRUE,6853644377,PERFECTLY RENOVATE ONE BEDROOM APARTMENT,"$1,300",6737027193,https://toronto.craigslist.org/tor/apa/d/toronto-perfectly-renovate-one-bedroom/6853644377.html,1 Bloor St E Toronto
650ft2,1,2019-03-29 19:33,"(43.664535, -79.410953)",TRUE,TRUE,6853652492,Stunning University Apartment Space!,"$2,200",,https://toronto.craigslist.org/tor/apa/d/toronto-stunning-university-apartment/6853652492.html,783 Bathurst St
,,2019-03-29 19:33,"(43.657965, -79.362105)",TRUE,TRUE,6853635255,Brand New Building W/Concierge & Great Amenities,"$1,200",6805652985,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-building-concierge/6853635255.html,200 Sackville St Toronto
,2,2019-03-29 19:30,"(43.658863, -79.384891)",TRUE,TRUE,6853647087,Spacious 2+1 condo 3 bed 2 bath Bay / Gerrard Liberties building,"$2,050",,https://toronto.craigslist.org/tor/apa/d/toronto-spacious-21-condo-3-bed-2-bath/6853647087.html,717 Bay Street
,,2019-03-29 19:28,"(43.657965, -79.362105)",FALSE,TRUE,6853635220,Brand New Building W/Concierge & Great Amenities,"$1,200",6805652983,https://toronto.craigslist.org/tor/apa/d/toronto-brand-new-building-concierge/6853635220.html,200 Sackville St Toronto
1100ft2,2,2019-03-29 19:27,"(43.676465, -79.40642)",TRUE,TRUE,6853648432,Fantastic Casa Loma Apartment Space!,"$4,200",,https://toronto.craigslist.org/tor/apa/d/toronto-fantastic-casa-loma-apartment/6853648432.html,377 Madison Ave
,2,2019-03-29 19:25,"(43.645056, -79.378669)",TRUE,TRUE,6853647290,"Furnished 2B (1B + 1Den), 2 Bath @ Union Stn / Bay / Yonge","$2,000",,https://toronto.craigslist.org/tor/apa/d/toronto-furnished-2b-1b-1den-2-bath/6853647290.html,16 Yonge St
,2,2019-03-29 19:25,"(43.661577, -79.386016)",TRUE,TRUE,6853647178,"2 br and 2 full bath for rent in downtown Toronto, by Owner","$1,880",,https://toronto.craigslist.org/tor/apa/d/toronto-2-br-and-2-full-bath-for-rent/6853647178.html,"38 Grenville St,"
550ft2,1,2019-03-29 19:21,"(43.646198, -79.393803)",TRUE,TRUE,6853643974,Fantastic Waterfront Communities Apartment Space!,"$2,500",,https://toronto.craigslist.org/tor/apa/d/toronto-fantastic-waterfront/6853643974.html,11 Charlotte St
843ft2,2,2019-03-29 19:16,"(43.692996, -79.483058)",TRUE,TRUE,6853640567,"$1 Eglinton & Keele, large renovated 2 bedroom","$1,759",4724483602,https://toronto.craigslist.org/tor/apa/d/york-1-eglinton-keele-large-renovated-2/6853640567.html,Central
850ft2,2,2019-03-29 19:12,"(43.65592, -79.47315)",TRUE,TRUE,6853637529,High Park 2 bdrm apartment 2nd floor private house avail May 1,"$1,890",,https://toronto.craigslist.org/tor/apa/d/toronto-high-park-2-bdrm-apartment-2nd/6853637529.html,Bloor/High Park
1700ft2,3,2019-03-29 19:06,"(43.673439, -79.424858)",TRUE,TRUE,6853633257,Gorgeous Wychwood Apartment Space!,"$3,480",,https://toronto.craigslist.org/tor/apa/d/toronto-gorgeous-wychwood-apartment/6853633257.html,133 Lambertlodge Ave
