area,bedrooms,datetime,geotag,has_image,has_map,id,name,price,repost_of,url,where
829ft2,2,2019-03-30 15:17,"(43.685216, -79.409834)",True,True,6854220480,Elegant Condo at Spadina Rd/St.Clair Ave,$3300,,https://toronto.craigslist.org/tor/apa/d/toronto-elegant-condo-at-spadina-rd/6854220480.html,6 Parkwood Ave 503
,2,2019-03-30 15:17,"(43.663544, -79.386447)",True,True,6854220350,Amazing Condo at Bay And Wellesley,$3250,,https://toronto.craigslist.org/tor/apa/d/toronto-amazing-condo-at-bay-and/6854220350.html,909 Bay St 2301
1175ft2,2,2019-03-30 15:15,"(43.65396, -79.481632)",True,True,6854204158,2 Bedroom lower level unit At - Bloor West Village,$1200,,https://toronto.craigslist.org/tor/apa/d/toronto-2-bedroom-lower-level-unit-at/6854204158.html,City of Toronto
1550ft2,2,2019-03-30 15:09,"(43.646131, -79.383718)",True,True,6854213357,Elegant Condo at University Ave / Wellington St,$4000,,https://toronto.craigslist.org/tor/apa/d/toronto-elegant-condo-at-university-ave/6854213357.html,33 University Ave 2507
1221ft2,2,2019-03-30 15:09,"(43.639144, -79.378607)",True,True,6854213211,Amazing Condo at York & Queen's Quay,$5000,,https://toronto.craigslist.org/tor/apa/d/toronto-amazing-condo-at-york-queens/6854213211.html,99 Harbour Sq 2512
,2,2019-03-30 15:09,"(43.651338, -79.377483)",True,True,6854212764,Awesome Condo  at Church / Adelaide,$3590,,https://toronto.craigslist.org/tor/apa/d/toronto-awesome-condo-at-church-adelaide/6854212764.html,33 Lombard St 3206
500ft2,1,2019-03-30 14:53,"(43.78197, -79.414394)",True,True,6854197763,Yonge and Finch Direct Underground Subway,$1849,6682281612,https://toronto.craigslist.org/tor/apa/d/north-york-yonge-and-finch-direct/6854197763.html,7 Bishop Ave
,2,2019-03-30 14:48,"(43.663641, -79.482792)",True,True,6854188744,Best Full House Rental Lease in Runnymede-Bloor West Village,$1500,,https://toronto.craigslist.org/tor/apa/d/york-best-full-house-rental-lease-in/6854188744.html,City of Toronto
950ft2,2,2019-03-30 14:48,"(43.708295, -79.3971)",True,True,6854193144,Yonge/Eglinton 2bed 2bath w Parking,$3054,,https://toronto.craigslist.org/tor/apa/d/toronto-yonge-eglinton-2bed-2bath/6854193144.html,
980ft2,3,2019-03-30 14:38,"(43.688953, -79.269191)",True,True,6854183767,Minutes Away From The Bluffs & Upper Beaches.,$3000,,https://toronto.craigslist.org/tor/apa/d/scarborough-minutes-away-from-the/6854183767.html,1550B Kingston Rd
950ft2,3,2019-03-30 14:38,"(43.657723, -79.4012)",True,True,6854172418,Prestigious 3 Beds Condo W/Unobstructed Breathtaking Skyline View,$4000,,https://toronto.craigslist.org/tor/apa/d/toronto-prestigious-3-beds-condo/6854172418.html,297 College St
,2,2019-03-30 14:35,"(43.641638, -79.380944)",True,True,6854175727,2 BDRM Lakeview Furnish Downtown Toronto Yonge Bay York Union Stn,$2769,,https://toronto.craigslist.org/tor/apa/d/toronto-2-bdrm-lakeview-furnish/6854175727.html,
800ft2,2,2019-03-30 14:35,"(43.709625, -79.307814)",True,True,6854180275,LOCATION**Completely Renovated And Gorgeous! Main Floor,$2300,,https://toronto.craigslist.org/tor/apa/d/east-york-locationcompletely-renovated/6854180275.html,O'connor And St Clair
,2,2019-03-30 14:30,"(43.643112, -79.392428)",True,True,6854175570,ENTERTAINMENT DISTRICT PARKING INCLUDED + DEN UTILITIES INCLUDED!,$3200,,https://toronto.craigslist.org/tor/apa/d/toronto-entertainment-district-parking/6854175570.html,373 Front St W
980ft2,3,2019-03-30 14:30,"(43.723222, -79.264091)",True,True,6854175444,3Br THS ** DEAL** Well Kept End Unit Town Home,$2050,,https://toronto.craigslist.org/tor/apa/d/scarborough-3br-ths-deal-well-kept-end/6854175444.html,Kennedy And Eglinton
750ft2,1,2019-03-30 14:26,"(43.774317, -79.171171)",True,True,6854171437,May 1st**1 Dog/2 Cats Ok.*Renovated**New Kitchen W/ Granite Top,$1250,,https://toronto.craigslist.org/tor/apa/d/scarborough-may-1st1-dog-2-cats/6854171437.html,Beechgrove & Kingston/Lawrence
,1,2019-03-30 14:26,"(43.640813, -79.397937)",True,True,6854171283,entertainment district parking/locker included + den!,$2400,,https://toronto.craigslist.org/tor/apa/d/toronto-entertainment-district-parking/6854171283.html,15 Iceboat Terr
,1,2019-03-30 14:25,"(43.702771, -79.40531)",False,True,6844910477,"Yonge & Eglinton Bsmt apt - 4pc bath, laundry, util inclusive",$900,,https://toronto.craigslist.org/tor/apa/d/toronto-yonge-eglinton-bsmt-apt-4pc/6844910477.html,"478 Oriole Parkway, M5P2H8, Toronto, ON"
,1,2019-03-30 14:25,"(43.628947, -79.39442)",False,True,6844910997,Downtown Toronto One Bed plus Den apartment for rent from April,$900,,https://toronto.craigslist.org/tor/apa/d/toronto-downtown-toronto-one-bed-plus/6844910997.html,"170 Fort York Blvd, Toronto, ON M5V 0E6, Canada"
,1,2019-03-30 14:25,"(43.666545, -79.405537)",False,True,6844911445,"1 Bedroom Plus Den - New Construction, Condo Quality!",$850,,https://toronto.craigslist.org/tor/apa/d/toronto-1-bedroom-plus-den-new/6844911445.html,"7 Walmer Road, Toronto, ON, M5R 2W8"
750ft2,2,2019-03-30 14:23,"(43.7706, -79.413161)",True,True,6840919796,Brand New 2bdrm Luxury Condo at the Center of North York,$2650,,https://toronto.craigslist.org/tor/apa/d/north-york-brand-new-2bdrm-luxury-condo/6840919796.html,Yonge/Sheppard
,2,2019-03-30 14:22,"(43.645885, -79.383762)",True,True,6854151380,FINANCIAL DISTRICT PARKING/LOCKER/UTILITIES INCLUDED + DEN OVER 1400SF,$4000,,https://toronto.craigslist.org/tor/apa/d/toronto-financial-district-parking/6854151380.html,33 University Ave
,3,2019-03-30 14:22,"(43.6898, -79.5582)",True,True,6854167764,STUNNING HOME GREAT TOUCHES PARKING OVER 2000SQFT WOW!,$2900,,https://toronto.craigslist.org/tor/apa/d/etobicoke-stunning-home-great-touches/6854167764.html,35 Pony Farm Dr
,2,2019-03-30 14:16,"(43.653952, -79.367143)",True,True,6854161742,heart of the city parking included fully furnished over 800sqft!,$2950,,https://toronto.craigslist.org/tor/apa/d/toronto-heart-of-the-city-parking/6854161742.html,320 Richmond St E
,1,2019-03-30 14:11,"(43.708119, -79.391585)",True,True,6854156836,YONGE/EGLINTON + DEN OVER 600SQFT BRAND NEW NEVER LIVED IN BEFORE!,$2000,,https://toronto.craigslist.org/tor/apa/d/toronto-yonge-eglinton-den-over-600sqft/6854156836.html,125 Redpath Ave
,1,2019-03-30 14:00,"(43.655736, -79.394765)",True,True,6854146481,"1 BEDROOM SUBLET NEAR UofT, Ryerson MAY 1- AUGUST 31",$850,,https://toronto.craigslist.org/tor/apa/d/toronto-1-bedroom-sublet-near-uoft/6854146481.html,69 Baldwin Street
,2,2019-03-30 14:00,"(43.697336, -79.424062)",True,True,6854146049,BEAUTIFUL UNIT OVER 900SQFT UTILITIES/LOCKER INCLUDED,$2400,,https://toronto.craigslist.org/tor/apa/d/york-beautiful-unit-over-900sqft/6854146049.html,1840 Bathurst St
620ft2,1,2019-03-30 13:55,"(43.657549, -79.383624)",True,True,6854141183,STUNNING 26TH FLOOR 1 BED CONDO IN THE HEART OF DOWNTOWN TORONTO,$2300,,https://toronto.craigslist.org/tor/apa/d/toronto-stunning-26th-floor-1-bed-condo/6854141183.html,Bay and Elm
1520ft2,3,2019-03-30 13:55,"(43.633326, -79.400103)",True,True,6854140731,"May or June: 3br townhome on lake with private rooftop patio, gas BBQ",$3500,,https://toronto.craigslist.org/tor/apa/d/toronto-may-or-june-3br-townhome-on/6854140731.html,28 Stadium Road
,2,2019-03-30 13:54,"(43.660013, -79.385482)",True,True,6854140087,mins to yorkville parking/locker/utilities included over 700sqft!,$2750,,https://toronto.craigslist.org/tor/apa/d/toronto-mins-to-yorkville-parking/6854140087.html,763 Bay St
,2,2019-03-30 13:49,"(43.668192, -79.420229)",True,True,6854134725,"Great, clean 2 bedroom apt in lovely Annex home",$1800,,https://toronto.craigslist.org/tor/apa/d/toronto-great-clean-2-bedroom-apt-in/6854134725.html,christie and bloor
,2,2019-03-30 13:48,"(43.669874, -79.384193)",True,True,6854133579,YORKVILLE PARKING INCLUDED + DEN OVER 1400SQFT!,$5500,,https://toronto.craigslist.org/tor/apa/d/toronto-yorkville-parking-included-den/6854133579.html,35 Hayden St
,1,2019-03-30 13:44,"(43.646227, -79.39815)",True,True,6850515551,"Executive Rental In The Heart Of The City, 1 Bedroom Loft",$2700,,https://toronto.craigslist.org/tor/apa/d/toronto-executive-rental-in-the-heart/6850515551.html,23 Brant St
,1,2019-03-30 13:44,"(43.636047, -79.402905)",True,True,6850527195,"Lakeshore & Bathurst 1 Bedrm+Den w/Door, 9Ft Ceilings, S/S Appliances",$2500,,https://toronto.craigslist.org/tor/apa/d/toronto-lakeshore-bathurst-1-bedrmden/6850527195.html,628 Fleet St
,2,2019-03-30 13:43,"(43.777154, -79.415704)",True,True,6850514527,"2 Bedrm+Den Condo At Yonge & Finch - Hardwood Floors, Ensuite Locker",$2900,,https://toronto.craigslist.org/tor/apa/d/north-york-2-bedrmden-condo-at-yonge/6850514527.html,5460 Yonge St
,1,2019-03-30 13:42,"(43.641538, -79.400577)",True,True,6845082526,1 Bedroom Tridel Reve Condo In The Heart Of Downtown Toronto,$2000,,https://toronto.craigslist.org/tor/apa/d/toronto-1-bedroom-tridel-reve-condo-in/6845082526.html,560 Front St W
,1,2019-03-30 13:42,"(43.767699, -79.41196)",True,True,6846648455,Empress Walk Complex Direct Access to Subway Stn - 1 Bedrm w/ Balcony,$1950,,https://toronto.craigslist.org/tor/apa/d/north-york-empress-walk-complex-direct/6846648455.html,8 Hillcrest Ave
750ft2,1,2019-03-30 13:40,"(43.664183, -79.368461)",False,True,6854125444,1 BEDROOM BASEMENT APT 750 SQ PLUS WORK ROOM  $1500 plus utility,$1500,,https://toronto.craigslist.org/tor/apa/d/toronto-1-bedroom-basement-apt-750-sq/6854125444.html,CARLTON AND PARLIAMENT
550ft2,,2019-03-30 13:27,"(43.69405, -79.308059)",True,True,6844307041,"Bright, bachelor basement apt. in East York on subway line",$1100,,https://toronto.craigslist.org/tor/apa/d/east-york-bright-bachelor-basement-apt/6844307041.html,East York
,1,2019-03-30 13:12,"(43.646198, -79.393803)",True,True,6854098112,👌PRIME KING WEST Loft-Style 1 Bedroom,$2200,,https://toronto.craigslist.org/tor/apa/d/toronto-prime-king-west-loft-style-1/6854098112.html,King & Spadina
1500ft2,2,2019-03-30 13:04,"(43.680817, -79.437112)",True,True,6854090666,St Clair - Oakwood,$2650,,https://toronto.craigslist.org/tor/apa/d/york-st-clair-oakwood/6854090666.html,Oakwood Village
,1,2019-03-30 13:04,"(43.646183, -79.390082)",True,True,6854090189,👌PRIME KING WEST 1BED w/ALL UTILITIES INCLUDED,$2300,,https://toronto.craigslist.org/tor/apa/d/toronto-prime-king-west-1bed-all/6854090189.html,King & John
1300ft2,3,2019-03-30 12:57,"(43.776623, -79.173449)",True,True,6854083264,UPPER UNIT 3 BEDROOM TOWN HOUSE- KINGSTON AND BEECHGROVE AVAILABLE FOR,$2750,,https://toronto.craigslist.org/tor/apa/d/scarborough-upper-unit-3-bedroom-town/6854083264.html,SCARBOROUGH
,1,2019-03-30 12:54,"(43.6555, -79.3626)",True,True,6854080518,☝️ DISTILLERY DISTRICT - Loft-Style 1BED w/Parking,$2399,,https://toronto.craigslist.org/tor/apa/d/toronto-distillery-district-loft-style/6854080518.html,Front & Cherry
