area,bedrooms,datetime,geotag,has_image,has_map,id,name,price,repost_of,url,where
,3,2019-04-14 14:33,"(43.690731, -79.398272)",True,True,6866264799,Warm Family Home Is Located On One Of The Best Streets In Deer Park,$2498000,,https://toronto.craigslist.org/tor/reb/d/toronto-warm-family-home-is-located-on/6866264799.html,36 Oriole Gdns
2250ft2,3,2019-04-14 14:27,"(43.665469, -79.413953)",True,True,6866260468,Completely Restored Home In The Heart Of The Annex,$1950000,,https://toronto.craigslist.org/tor/reb/d/toronto-completely-restored-home-in-the/6866260468.html,573A Palmerston Ave
,2,2019-04-14 14:16,"(43.779535, -79.277885)",True,True,6866250634,"VeryNice condo near Kennedy and 404 approx $461,000+",$0,,https://toronto.craigslist.org/tor/reb/d/scarborough-verynice-condo-near-kennedy/6866250634.html,Toronto
,2,2019-04-14 14:11,"(43.774329, -79.33112)",True,True,6866246492,"Upper condo near Sheppard and 404 approx $484,000+",$0,,https://toronto.craigslist.org/tor/reb/d/north-york-upper-condo-near-sheppard/6866246492.html,Toronto
,3,2019-04-14 13:46,"(43.67279, -79.413152)",True,True,6866225550,"Detached Brick Home, Eat In Kitchen With A W/Out To The Back Yard",$1499000,,https://toronto.craigslist.org/tor/reb/d/toronto-detached-brick-home-eat-in/6866225550.html,253 Albany Ave
1300ft2,2,2019-04-14 13:33,"(43.672955, -79.38943)",True,True,6866214622,"Freshly Re-Painted, 2 Br + 1 Condo W//Beautiful Street View",$1199999,,https://toronto.craigslist.org/tor/reb/d/toronto-freshly-re-painted-2-br-1-condo/6866214622.html,15 Mcmurrich St
1400ft2,1,2019-04-14 13:12,"(43.704731, -79.502951)",True,True,6866196336,$895 / 1400ft2 - **VIDEO* AVAIL May 1st FURNISHED/ALL BILLS PAID,$895,,https://toronto.craigslist.org/tor/reo/d/north-york-ft2-video-avail-may-1st/6866196336.html,Toronto
,3,2019-04-14 13:10,"(43.699875, -79.378405)",True,True,6866194655,Renovated 3 Bdrm Semi-Detached Home In Davisville Village,$1089000,,https://toronto.craigslist.org/tor/reb/d/toronto-renovated-3-bdrm-semi-detached/6866194655.html,582 Merton St
3000ft2,2,2019-04-14 12:50,"(43.690536, -79.301453)",True,True,6851782109,COSTA RICA CALLING! OCEAN VIEW BRAND NEW HOME!,$799000,6643252061,https://toronto.craigslist.org/tor/reo/d/toronto-costa-rica-calling-ocean-view/6851782109.html,PLAYA HERMOSA - GTE
,,2019-04-14 11:58,"(43.643866, -79.389323)",False,True,6847623469,****Toronto Real Estate Investors Group****,$0,6039234544,https://toronto.craigslist.org/tor/reo/d/toronto-real-estate-investors-group/6847623469.html,
,4,2019-04-14 11:48,"(43.789613, -79.172074)",True,True,6866126742,4BR + 3W DETACHED HOUSE FOR SALE IN HIGHLAND CREEK SCARBOROUGH,$1079000,,https://toronto.craigslist.org/tor/reb/d/scarborough-4br-3w-detached-house-for/6866126742.html,Morrish & Ellesmere
1742400ft2,,2019-04-14 11:47,"(48.531098, -80.46249)",True,True,6859380093,40 Acre Lot in Northern Ontario! Land on the Abitibi River,$14995,,https://toronto.craigslist.org/tor/reo/d/matheson-40-acre-lot-in-northern/6859380093.html,
,,2019-04-14 11:23,"(43.710862, -79.392637)",True,True,6866107530,Line 5 South Tower | Yonge & Eglinton,$0,6806582547,https://toronto.craigslist.org/tor/reb/d/toronto-line-5-south-tower-yonge/6866107530.html,
1750ft2,2,2019-04-14 11:17,"(43.711838, -79.394302)",True,True,6866103078,1500 Sq Ft Townhouse In One Of Toronto's Most Sought After Neighbourhd,$1088000,,https://toronto.craigslist.org/tor/reb/d/toronto-1500-sq-ft-townhouse-in-one-of/6866103078.html,268 Redpath Ave
1100ft2,2,2019-04-14 11:15,"(43.641757, -79.402491)",True,True,6866097933,"Bright, Spacious Executive 2 Large Bdrm Loft W/2 Parking",$999900,,https://toronto.craigslist.org/tor/reb/d/toronto-bright-spacious-executive-2/6866097933.html,64 Niagara St
1750ft2,5,2019-04-14 11:05,"(43.651845, -79.432246)",True,True,6866094135,Great 2 1/2 Storey Semi-Detached Home In The Heart Of Little Portugal,$999900,,https://toronto.craigslist.org/tor/reb/d/toronto-great-storey-semi-detached-home/6866094135.html,702 Dufferin St
500ft2,1,2019-04-14 11:01,"(43.626406, -79.480574)",True,True,6866091115,⚃⚃⚃ TORONTO- LAKEFRONT LUXURY ⚃⚃⚃  CONDOS FROM$400,$465000,,https://toronto.craigslist.org/tor/reb/d/etobicoke-toronto-lakefront-luxury/6866091115.html,"2167 Lakeshore Blwd West Etobicoke, ON"
950ft2,2,2019-04-14 10:50,"(43.569182, -79.567237)",False,True,6866083171,⚡⚡⚡⚡⚡⚡ MISSISSAUGA LAKESHORE RD - UPSCALE ⚡ U,$579000,,https://toronto.craigslist.org/tor/reb/d/mississauga-mississauga-lakeshore-rd/6866083171.html,"601 Lakeshore Rd East, Mississauga, ON"
1300ft2,2,2019-04-14 10:48,"(43.6404, -79.3995)",True,True,6866081560,Bright Split Bedroom Layout With Wrap Around Floor To Ceiling Windows,$998000,,https://toronto.craigslist.org/tor/reb/d/toronto-bright-split-bedroom-layout/6866081560.html,30 Nelson St
2100ft2,4,2019-04-14 10:40,"(43.188546, -79.836381)",True,True,6866076171,♁♁♁ STONEY CREEEK- PRE CONSTRUCTION ♁♁♁ DETACHED H,$659000,,https://toronto.craigslist.org/tor/reb/d/hamilton-stoney-creeek-pre-construction/6866076171.html,"510 Centennial Parkway North, Stoney Creek"
1350ft2,3,2019-04-14 10:30,"(43.73356, -79.796746)",False,True,6866069811,♵♵♵♵♵♵♵ BRAMPTON- PRE CONSTRUCTION STACKED ,$559000,,https://toronto.craigslist.org/tor/reb/d/brampton-brampton-pre-construction/6866069811.html,"10111 Heart Lake Rd Brampton, ON"
1300ft2,2,2019-04-14 10:30,"(43.660814, -79.360525)",True,True,6866069374,Luxurious Townhome 2+1 Bedroom Condo At Sumach St,$929900,,https://toronto.craigslist.org/tor/reb/d/scarborough-luxurious-townhome-21/6866069374.html,156 Sumach St
,3,2019-04-14 10:06,"(43.653522, -79.436776)",True,True,6866054544,"Upgraded And Move In Ready,  3 Large Bedrooms Townhome",$899000,,https://toronto.craigslist.org/tor/reb/d/toronto-upgraded-and-move-in-ready-3/6866054544.html,94 Muir Ave
850ft2,2,2019-04-14 09:57,"(43.6555, -79.3626)",True,True,6866049331,Modern 2 Bedroom+Den+2 Washroom NW Corner Unit,$890900,,https://toronto.craigslist.org/tor/reb/d/toronto-modern-2-bedroomden2-washroom/6866049331.html,390 Cherry St
750ft2,2,2019-04-14 09:40,"(43.646047, -79.392319)",True,True,6866039682,2 Split Bdrm Plus 1 Den With 2 Full  Washroom SW Corner Unit,$869900,,https://toronto.craigslist.org/tor/reb/d/toronto-2-split-bdrm-plus-1-den-with-2/6866039682.html,355 King St W
750ft2,2,2019-04-14 09:29,"(43.661816, -79.384957)",True,True,6866033446,Gorgeous Luxury 2 Bedroom 2 Bath W/ Parking & Locker In Great Location,$849900,,https://toronto.craigslist.org/tor/reb/d/toronto-gorgeous-luxury-2-bedroom-2/6866033446.html,15 Grenville St
,1,2019-04-14 09:18,"(43.7673, -79.4111)",True,True,6866027684,AWESOME CONDO FOR SALE in North York,$0,6812868339,https://toronto.craigslist.org/tor/reb/d/north-york-awesome-condo-for-sale-in/6866027684.html,
,,2019-04-14 09:18,"(43.767389, -79.386811)",True,True,6866027542,Spacious Condo FOR SALE or TRADE!,$0,6579559004,https://toronto.craigslist.org/tor/reb/d/north-york-spacious-condo-for-sale-or/6866027542.html,
,,2019-04-14 09:16,"(43.647958, -79.490234)",True,True,6849814847,Sell Your House Fast! No Fees! No Commissions! No Hassles!,$1,6816178534,https://toronto.craigslist.org/tor/reo/d/toronto-sell-your-house-fast-no-fees-no/6849814847.html,
950ft2,2,2019-04-14 09:15,"(43.654612, -79.378858)",True,True,6866025930,Gorgeous And Spacious South-Facing 2 Bedroom Suite,$838000,,https://toronto.craigslist.org/tor/reb/d/toronto-gorgeous-and-spacious-south/6866025930.html,210 Victoria St
,,2019-04-14 09:15,"(43.724389, -79.728542)",True,True,6849490171,Cheap Distressed / Fixer Upper Houses in Toronto and GTA,$0,6816204887,https://toronto.craigslist.org/tor/reo/d/brampton-cheap-distressed-fixer-upper/6849490171.html,
1300ft2,2,2019-04-14 09:09,"(43.642977, -79.414272)",True,True,6866022571,Spacious 2-Level King West Townhouse With 2 Large Bedrooms,$830000,,https://toronto.craigslist.org/tor/reb/d/toronto-spacious-2-level-king-west/6866022571.html,897A Adelaide St W
5210ft2,4,2019-04-14 08:59,"(43.6564, -79.386)",True,True,6842789938,Gorgeous Riverfront Home in So Florida,$55652500,,https://toronto.craigslist.org/tor/reb/d/downtown-toronto-gorgeous-riverfront/6842789938.html,Palm Beach County
750ft2,2,2019-04-14 08:46,"(43.6404, -79.3995)",True,True,6866011954,Brand New 2 Bedroom Condo With 2 Washrooms,$820000,,https://toronto.craigslist.org/tor/reb/d/toronto-brand-new-2-bedroom-condo-with/6866011954.html,80 Queens Wharf Rd
950ft2,2,2019-04-14 08:34,"(43.642538, -79.383047)",True,True,6866007096,"2 Bedroom Corner Unit With Extra Large, Wrap Around Balcony",$819000,,https://toronto.craigslist.org/tor/reb/d/toronto-2-bedroom-corner-unit-with/6866007096.html,19 Grand Trunk Cres
850ft2,2,2019-04-14 08:33,"(43.6404, -79.3995)",True,True,6866004393,Beautiful/Stunning & Upgraded 2 Bed/2Bath Unit In The Heart Of Toronto,$799999,,https://toronto.craigslist.org/tor/reb/d/toronto-beautiful-stunning-upgraded-2/6866004393.html,30 Nelson St
,1,2019-04-14 08:29,"(43.643094, -79.376843)",True,True,6858878986,"16 HARBOUR STREET - PINNACLE CENTRE - 1 BEDROOM+DEN W/PARKING $609,900",$609900,,https://toronto.craigslist.org/tor/reb/d/toronto-16-harbour-street-pinnacle/6858878986.html,16 Harbour Street at Bay Street  M5J2Z7
,1,2019-04-14 08:29,"(43.636269, -79.40286)",True,True,6858867508,"628 FLEET ST - WEST HARBOUR CITY - 1 BEDROOM+DEN W/PARKING $699,900",$699900,,https://toronto.craigslist.org/tor/reb/d/toronto-628-fleet-st-west-harbour-city/6858867508.html,628 Fleet Street at Bathurst Street  M5V1A8
,1,2019-04-14 08:29,"(43.665248, -79.387937)",True,True,6858849054,57 ST. JOSEPH ST - 1 THOUSAND BAY CONDOS - HIGH FLOOR 1 BEDROOM + DEN,$779900,,https://toronto.craigslist.org/tor/reb/d/toronto-57-st-joseph-st-1-thousand-bay/6858849054.html,57 St. Joseph Street At Bay Street M5S0C5
,2,2019-04-14 08:29,"(43.649748, -79.380201)",True,True,6858828957,311 BAY ST - ST. REGIS TORONTO RESIDENCES - BRAND NEW 2 BEDROOM,$1750000,,https://toronto.craigslist.org/tor/reb/d/toronto-311-bay-st-st-regis-toronto/6858828957.html,311 Bay Street At Adelaide Street M5H4G5
2000ft2,3,2019-04-14 08:29,"(43.64238, -79.38077)",True,True,6858838601,"65 BREMNER BLVD - MAPLE LEAF SQUARE - PENTHOUSE 3 BEDROOM $2,000,000",$2000000,,https://toronto.craigslist.org/tor/reb/d/toronto-65-bremner-blvd-maple-leaf/6858838601.html,65 Bremner Blvd. at York Street - 55 & 65 Bremner Blvd. M5J0
950ft2,2,2019-04-14 08:07,"(43.641286, -79.422871)",True,True,6865997063,"Sensational 2 Bdrm,2 Bath Loft W/Beautiful Lake Views",$699000,,https://toronto.craigslist.org/tor/reb/d/toronto-sensational-2-bdrm2-bath-loft/6865997063.html,150 Sudbury St
650ft2,1,2019-04-14 07:56,"(43.702, -79.3853)",True,True,6865993682,1 + Den Bed  Condo Located In A High Demand Area,$695000,,https://toronto.craigslist.org/tor/reb/d/toronto-1-den-bed-condo-located-in-high/6865993682.html,89 Dunfield Ave
850ft2,1,2019-04-14 07:45,"(43.640362, -79.413201)",True,True,6865988904,Rarely Available&Highly Sought After Upper 3 Storey 1+1 Townhome,$648800,,https://toronto.craigslist.org/tor/reb/d/toronto-rarely-availablehighly-sought/6865988904.html,38 Western Battery Rd
750ft2,1,2019-04-14 07:28,"(43.663702, -79.380077)",True,True,6865986077,"Delightful One Plus One, 2 Full Baths Condo At Alexander St",$600000,,https://toronto.craigslist.org/tor/reb/d/toronto-delightful-one-plus-one-2-full/6865986077.html,70 Alexander St
750ft2,1,2019-04-14 07:14,"(43.649985, -79.392259)",True,True,6865979178,Spacious And Bright Condo With Open Concept Kitchen,$599900,,https://toronto.craigslist.org/tor/reb/d/toronto-spacious-and-bright-condo-with/6865979178.html,18 Beverley St
850ft2,2,2019-04-14 06:48,"(43.643877, -79.402888)",True,True,6865977045,"Spectacular Two Bedroom, Two Bath Hard Loft At King St W",$599000,,https://toronto.craigslist.org/tor/reb/d/toronto-spectacular-two-bedroom-two/6865977045.html,700 King St W
,,2019-04-14 01:08,"(8.635769, -83.161697)",True,True,6865924690,COSTA RICA - 42 ACRES - Ocean View Property with 2 Homes !,$0,6788156577,https://toronto.craigslist.org/tor/reb/d/toronto-costa-rica-42-acres-ocean-view/6865924690.html,"Golfo Dulce, Costa Rica"
285000ft2,3,2019-04-14 00:58,"(43.70399, -79.422636)",True,True,6865923889,"70 Acres with Waterfalls, Wildlife, Ocean View, great Bird Watching!",$595000,6468088142,https://toronto.craigslist.org/tor/reo/d/70-acres-with-waterfalls-wildlife-ocean/6865923889.html,"Costa Rica, Central America"
550ft2,1,2019-04-13 23:48,"(43.785657, -79.415832)",True,True,6843987378,New Pre-Construction Condo project in North York,$400000,,https://toronto.craigslist.org/tor/reb/d/north-york-new-pre-construction-condo/6843987378.html,Yonge/Finch
525ft2,1,2019-04-13 23:23,"(43.854915, -79.23796)",True,True,6853153443,THE BRITT CONDO (955 Bay ST) 1 Bed plus Den,$589900,6839445017,https://toronto.craigslist.org/tor/reo/d/markham-the-britt-condo-955-bay-st-1/6853153443.html,955 Bay St
91200ft2,,2019-04-13 23:03,"(45.720822, -74.370326)",True,True,6865890498,Development property,$70000,,https://toronto.craigslist.org/tor/reo/d/brownsburg-chatham-development-property/6865890498.html,
750ft2,1,2019-04-13 22:15,"(43.6404, -79.3995)",True,True,6865868643,Large 1 Bedroom Suite In Heart Of King West Entertainment District!,$580000,,https://toronto.craigslist.org/tor/reb/d/toronto-large-1-bedroom-suite-in-heart/6865868643.html,95 Bathurst St
550ft2,1,2019-04-13 22:12,"(43.628947, -79.39442)",True,True,6865870777,"Excellent 1 Bd + Den/ 1 Bath Condo, Walking Distance St Andrew Subway",$590000,,https://toronto.craigslist.org/tor/reb/d/toronto-excellent-1-bd-den-1-bath-condo/6865870777.html,8 Mercer St
1350ft2,2,2019-04-13 22:12,"(43.637216, -79.789239)",False,True,6865868159,BRAMPTON- LUXURY TOWNHOMES FOR SALE FROM LOW $500's ☽☽☽☽,$530000,,https://toronto.craigslist.org/tor/reb/d/brampton-brampton-luxury-townhomes-for/6865868159.html,"50 Sky Harbour  Dr Brampton,ON"
1400ft2,3,2019-04-13 22:07,"(43.094286, -79.085179)",False,True,6865863624,♸♸♸ NIAGARA FALLS- BRAND NEW TOWNS & DETACHED HOMES FROM LOW $500,$519000,,https://toronto.craigslist.org/tor/reb/d/niagara-falls-niagara-falls-brand-new/6865863624.html,Niagra Falls
550ft2,1,2019-04-13 21:54,"(43.639966, -79.380838)",True,True,6865863154,Beautiful 1 Bedroom 1 Bath At The Luxurious Waterclub Downtown Condo,$565000,,https://toronto.craigslist.org/tor/reb/d/toronto-beautiful-1-bedroom-1-bath-at/6865863154.html,208 Queens Quay W
550ft2,1,2019-04-13 21:39,"(43.650736, -79.347302)",True,True,6865852246,Gorgeous One Bedroom + Den Luxury Condo At Dan Leckie Way Way,$439900,,https://toronto.craigslist.org/tor/reb/d/toronto-gorgeous-one-bedroom-den-luxury/6865852246.html,38 Dan Leckie Way Way
499ft2,,2019-04-13 21:37,"(43.657273, -79.37368)",True,True,6865850406,Luxury Apartment In The Heart Of Downtown Toronto,$339000,,https://toronto.craigslist.org/tor/reb/d/toronto-luxury-apartment-in-the-heart/6865850406.html,200 Dundas St E
550ft2,1,2019-04-13 21:33,"(43.636998, -79.406147)",True,True,6865853685,Bright One Bedroom W/Panoramic View Of The City,$450000,,https://toronto.craigslist.org/tor/reb/d/toronto-bright-one-bedroom-panoramic/6865853685.html,231 Fort York Blvd
400ft2,,2019-04-13 20:38,"(49.858631, -125.137738)",False,True,6865791060,Waterfront lot on lake,$300000,,https://toronto.craigslist.org/tor/reo/d/black-creek-waterfront-lot-on-lake/6865791060.html,Washago
7500ft2,4,2019-04-13 19:36,"(43.690069, -79.293499)",True,True,6844006642,Beach house in mexico,$1645000,,https://toronto.craigslist.org/tor/reo/d/toronto-beach-house-in-mexico/6844006642.html,Merida - Region: Yucatan
2200ft2,4,2019-04-13 19:35,"(43.690069, -79.293499)",True,True,6847352156,Beach house in mexico,$385000,6843992729,https://toronto.craigslist.org/tor/reo/d/toronto-beach-house-in-mexico/6847352156.html,Merida - Region: Yucatan
